date,county,state,fips,cases,deaths
2020-04-04,Tazewell,Illinois,17179,10,0
2020-04-04,Unknown,Illinois,,16,0
2020-04-04,Vermilion,Illinois,17183,5,0
2020-04-04,Washington,Illinois,17189,1,0
2020-04-04,Whiteside,Illinois,17195,15,1
2020-04-04,Will,Illinois,17197,606,11
2020-04-04,Williamson,Illinois,17199,3,0
2020-04-04,Winnebago,Illinois,17201,36,1
2020-04-04,Woodford,Illinois,17203,6,0
2020-04-04,Adams,Indiana,18001,2,0
2020-04-04,Allen,Indiana,18003,59,2
2020-04-04,Bartholomew,Indiana,18005,45,0
2020-04-04,Blackford,Indiana,18009,2,0
2020-04-04,Boone,Indiana,18011,50,0
2020-04-04,Brown,Indiana,18013,4,0
2020-04-04,Carroll,Indiana,18015,3,0
2020-04-04,Cass,Indiana,18017,4,0
2020-04-04,Clark,Indiana,18019,61,3
2020-04-04,Clay,Indiana,18021,3,0
2020-04-04,Clinton,Indiana,18023,3,0
2020-04-04,Crawford,Indiana,18025,5,0
2020-04-04,DeKalb,Indiana,18033,3,0
2020-04-04,Dearborn,Indiana,18029,30,1
2020-04-04,Decatur,Indiana,18031,79,4
2020-04-04,Delaware,Indiana,18035,33,1
2020-04-04,Dubois,Indiana,18037,4,0
2020-04-04,Elkhart,Indiana,18039,31,3
2020-04-04,Fayette,Indiana,18041,14,3
2020-04-04,Floyd,Indiana,18043,41,0
2020-04-04,Fountain,Indiana,18045,2,1
2020-04-04,Franklin,Indiana,18047,50,6
2020-04-04,Fulton,Indiana,18049,2,0
2020-04-04,Gibson,Indiana,18051,4,0
2020-04-04,Grant,Indiana,18053,15,0
2020-04-04,Greene,Indiana,18055,9,0
2020-04-04,Hamilton,Indiana,18057,265,4
2020-04-04,Hancock,Indiana,18059,57,2
2020-04-04,Harrison,Indiana,18061,28,1
2020-04-04,Hendricks,Indiana,18063,163,4
2020-04-04,Henry,Indiana,18065,8,0
2020-04-04,Howard,Indiana,18067,27,2
2020-04-04,Huntington,Indiana,18069,5,1
2020-04-04,Jackson,Indiana,18071,28,0
2020-04-04,Jasper,Indiana,18073,15,1
2020-04-04,Jay,Indiana,18075,2,0
2020-04-04,Jefferson,Indiana,18077,5,0
2020-04-04,Jennings,Indiana,18079,35,0
2020-04-04,Johnson,Indiana,18081,153,6
2020-04-04,Knox,Indiana,18083,5,0
2020-04-04,Kosciusko,Indiana,18085,11,0
2020-04-04,LaGrange,Indiana,18087,4,0
2020-04-04,LaPorte,Indiana,18091,19,2
2020-04-04,Lake,Indiana,18089,313,8
2020-04-04,Lawrence,Indiana,18093,36,5
2020-04-04,Madison,Indiana,18095,72,9
2020-04-04,Marion,Indiana,18097,1570,34
2020-04-04,Marshall,Indiana,18099,4,0
2020-04-04,Martin,Indiana,18101,1,0
2020-04-04,Miami,Indiana,18103,8,0
2020-04-04,Monroe,Indiana,18105,45,0
2020-04-04,Montgomery,Indiana,18107,14,0
2020-04-04,Morgan,Indiana,18109,60,1
2020-04-04,Newton,Indiana,18111,1,0
2020-04-04,Noble,Indiana,18113,9,0
2020-04-04,Ohio,Indiana,18115,1,0
2020-04-04,Orange,Indiana,18117,5,1
2020-04-04,Owen,Indiana,18119,13,0
2020-04-04,Parke,Indiana,18121,2,0
2020-04-04,Porter,Indiana,18127,51,0
2020-04-04,Posey,Indiana,18129,5,0
2020-04-04,Putnam,Indiana,18133,14,1
2020-04-04,Randolph,Indiana,18135,5,1
2020-04-04,Ripley,Indiana,18137,51,2
2020-04-04,Rush,Indiana,18139,10,1
2020-04-04,Scott,Indiana,18143,7,1
2020-04-04,Shelby,Indiana,18145,32,0
2020-04-04,Spencer,Indiana,18147,1,0
2020-04-04,St. Joseph,Indiana,18141,89,1
2020-04-04,Starke,Indiana,18149,2,0
2020-04-04,Steuben,Indiana,18151,4,0
2020-04-04,Sullivan,Indiana,18153,3,0
2020-04-04,Switzerland,Indiana,18155,7,0
2020-04-04,Tippecanoe,Indiana,18157,28,1
2020-04-04,Tipton,Indiana,18159,6,0
2020-04-04,Union,Indiana,18161,2,0
2020-04-04,Vigo,Indiana,18167,10,2
2020-04-04,Wabash,Indiana,18169,1,0
2020-04-04,Warren,Indiana,18171,2,1
2020-04-04,Warrick,Indiana,18173,12,0
2020-04-04,Washington,Indiana,18175,16,0
2020-04-04,Wayne,Indiana,18177,6,0
2020-04-04,Wells,Indiana,18179,2,0
2020-04-04,White,Indiana,18181,3,0
2020-04-04,Whitley,Indiana,18183,5,0
2020-04-04,Adair,Iowa,19001,1,0
2020-04-04,Allamakee,Iowa,19005,16,1
2020-04-04,Appanoose,Iowa,19007,1,0
2020-04-04,Audubon,Iowa,19009,1,0
2020-04-04,Benton,Iowa,19011,7,0
2020-04-04,Black Hawk,Iowa,19013,10,0
2020-04-04,Boone,Iowa,19015,2,0
2020-04-04,Bremer,Iowa,19017,2,0
2020-04-04,Buchanan,Iowa,19019,3,0
2020-04-04,Butler,Iowa,19023,1,0
2020-04-04,Carroll,Iowa,19027,1,0
2020-04-04,Cedar,Iowa,19031,11,0
2020-04-04,Cerro Gordo,Iowa,19033,10,0
2020-04-04,Clay,Iowa,19041,2,0
2020-04-04,Clayton,Iowa,19043,3,0
2020-04-04,Clinton,Iowa,19045,15,0
2020-04-04,Crawford,Iowa,19047,4,0
2020-04-04,Dallas,Iowa,19049,33,0
2020-04-04,Des Moines,Iowa,19057,1,0
2020-04-04,Dickinson,Iowa,19059,1,0
2020-04-04,Dubuque,Iowa,19061,24,1
2020-04-04,Fayette,Iowa,19065,3,0
2020-04-04,Grundy,Iowa,19075,1,0
2020-04-04,Guthrie,Iowa,19077,1,0
2020-04-04,Hancock,Iowa,19081,3,0
2020-04-04,Hardin,Iowa,19083,1,0
2020-04-04,Harrison,Iowa,19085,10,0
2020-04-04,Henry,Iowa,19087,6,0
2020-04-04,Howard,Iowa,19089,1,0
2020-04-04,Iowa,Iowa,19095,6,0
2020-04-04,Jackson,Iowa,19097,3,0
2020-04-04,Jasper,Iowa,19099,8,0
2020-04-04,Jefferson,Iowa,19101,3,0
2020-04-04,Johnson,Iowa,19103,96,0
2020-04-04,Jones,Iowa,19105,5,0
2020-04-04,Keokuk,Iowa,19107,2,0
2020-04-04,Kossuth,Iowa,19109,1,0
2020-04-04,Lee,Iowa,19111,1,0
2020-04-04,Linn,Iowa,19113,139,4
2020-04-04,Louisa,Iowa,19115,1,0
2020-04-04,Lyon,Iowa,19119,2,0
2020-04-04,Madison,Iowa,19121,1,0
2020-04-04,Mahaska,Iowa,19123,3,0
2020-04-04,Marshall,Iowa,19127,10,0
2020-04-04,Mills,Iowa,19129,1,0
2020-04-04,Mitchell,Iowa,19131,2,0
2020-04-04,Monona,Iowa,19133,6,0
2020-04-04,Montgomery,Iowa,19137,1,0
2020-04-04,Muscatine,Iowa,19139,27,1
2020-04-04,O'Brien,Iowa,19141,3,0
2020-04-04,Page,Iowa,19145,2,0
2020-04-04,Plymouth,Iowa,19149,3,0
2020-04-04,Polk,Iowa,19153,109,1
2020-04-04,Pottawattamie,Iowa,19155,8,0
2020-04-04,Poweshiek,Iowa,19157,6,1
2020-04-04,Scott,Iowa,19163,38,0
2020-04-04,Shelby,Iowa,19165,5,0
2020-04-04,Sioux,Iowa,19167,7,0
2020-04-04,Story,Iowa,19169,5,0
2020-04-04,Tama,Iowa,19171,29,0
2020-04-04,Taylor,Iowa,19173,1,0
2020-04-04,Van Buren,Iowa,19177,6,0
2020-04-04,Wapello,Iowa,19179,1,0
2020-04-04,Warren,Iowa,19181,9,0
2020-04-04,Washington,Iowa,19183,47,2
2020-04-04,Webster,Iowa,19187,1,0
2020-04-04,Winneshiek,Iowa,19191,4,0
2020-04-04,Woodbury,Iowa,19193,8,0
2020-04-04,Wright,Iowa,19197,1,0
2020-04-04,Atchison,Kansas,20005,2,0
2020-04-04,Barton,Kansas,20009,3,0
2020-04-04,Bourbon,Kansas,20011,3,0
2020-04-04,Butler,Kansas,20015,8,0
2020-04-04,Chautauqua,Kansas,20019,3,0
2020-04-04,Cherokee,Kansas,20021,5,0
2020-04-04,Clay,Kansas,20027,1,0
2020-04-04,Cloud,Kansas,20029,1,0
2020-04-04,Coffey,Kansas,20031,23,1
2020-04-04,Cowley,Kansas,20035,1,0
2020-04-04,Crawford,Kansas,20037,6,1
2020-04-04,Doniphan,Kansas,20043,1,0
2020-04-04,Douglas,Kansas,20045,32,0
2020-04-04,Finney,Kansas,20055,9,0
2020-04-04,Ford,Kansas,20057,2,0
2020-04-04,Franklin,Kansas,20059,9,0
2020-04-04,Gove,Kansas,20063,1,0
2020-04-04,Greenwood,Kansas,20073,1,0
2020-04-04,Harvey,Kansas,20079,2,0
2020-04-04,Jackson,Kansas,20085,1,0
2020-04-04,Jefferson,Kansas,20087,2,0
2020-04-04,Jewell,Kansas,20089,1,0
2020-04-04,Johnson,Kansas,20091,185,7
2020-04-04,Labette,Kansas,20099,4,0
2020-04-04,Leavenworth,Kansas,20103,33,1
2020-04-04,Linn,Kansas,20107,6,0
2020-04-04,Lyon,Kansas,20111,19,0
2020-04-04,Marion,Kansas,20115,2,0
2020-04-04,McPherson,Kansas,20113,8,0
2020-04-04,Miami,Kansas,20121,2,0
2020-04-04,Mitchell,Kansas,20123,2,0
2020-04-04,Montgomery,Kansas,20125,6,2
2020-04-04,Morris,Kansas,20127,2,0
2020-04-04,Neosho,Kansas,20133,1,0
2020-04-04,Osage,Kansas,20139,3,0
2020-04-04,Osborne,Kansas,20141,2,0
2020-04-04,Ottawa,Kansas,20143,2,0
2020-04-04,Pottawatomie,Kansas,20149,2,0
2020-04-04,Pratt,Kansas,20151,1,0
2020-04-04,Reno,Kansas,20155,9,0
2020-04-04,Riley,Kansas,20161,11,0
2020-04-04,Saline,Kansas,20169,4,0
2020-04-04,Sedgwick,Kansas,20173,97,1
2020-04-04,Shawnee,Kansas,20177,27,2
2020-04-04,Stafford,Kansas,20185,1,0
2020-04-04,Stevens,Kansas,20189,1,0
2020-04-04,Sumner,Kansas,20191,2,0
2020-04-04,Woodson,Kansas,20207,3,0
2020-04-04,Wyandotte,Kansas,20209,149,6
2020-04-04,Allen,Kentucky,21003,1,0
2020-04-04,Anderson,Kentucky,21005,3,1
2020-04-04,Barren,Kentucky,21009,2,0
2020-04-04,Bath,Kentucky,21011,1,0
2020-04-04,Boone,Kentucky,21015,6,1
2020-04-04,Bourbon,Kentucky,21017,6,1
2020-04-04,Boyd,Kentucky,21019,5,1
2020-04-04,Boyle,Kentucky,21021,2,0
2020-04-04,Bracken,Kentucky,21023,1,0
2020-04-04,Breathitt,Kentucky,21025,3,0
2020-04-04,Breckinridge,Kentucky,21027,2,0
2020-04-04,Bullitt,Kentucky,21029,7,2
2020-04-04,Butler,Kentucky,21031,1,0
2020-04-04,Caldwell,Kentucky,21033,1,0
2020-04-04,Calloway,Kentucky,21035,5,0
2020-04-04,Campbell,Kentucky,21037,7,0
2020-04-04,Carroll,Kentucky,21041,2,0
2020-04-04,Christian,Kentucky,21047,18,0
2020-04-04,Clark,Kentucky,21049,11,0
2020-04-04,Clinton,Kentucky,21053,1,0
2020-04-04,Crittenden,Kentucky,21055,1,0
2020-04-04,Cumberland,Kentucky,21057,1,0
2020-04-04,Daviess,Kentucky,21059,47,2
2020-04-04,Edmonson,Kentucky,21061,4,0
2020-04-04,Fayette,Kentucky,21067,125,9
2020-04-04,Floyd,Kentucky,21071,1,0
2020-04-04,Franklin,Kentucky,21073,8,0
2020-04-04,Grant,Kentucky,21081,2,1
2020-04-04,Graves,Kentucky,21083,1,0
2020-04-04,Grayson,Kentucky,21085,2,0
2020-04-04,Hancock,Kentucky,21091,1,0
2020-04-04,Hardin,Kentucky,21093,10,0
2020-04-04,Harrison,Kentucky,21097,19,0
2020-04-04,Henderson,Kentucky,21101,9,0
2020-04-04,Henry,Kentucky,21103,1,0
2020-04-04,Hopkins,Kentucky,21107,26,2
2020-04-04,Jefferson,Kentucky,21111,294,12
2020-04-04,Jessamine,Kentucky,21113,15,0
2020-04-04,Kenton,Kentucky,21117,32,3
2020-04-04,Larue,Kentucky,21123,2,0
2020-04-04,Laurel,Kentucky,21125,2,0
2020-04-04,Lawrence,Kentucky,21127,1,0
2020-04-04,Lewis,Kentucky,21135,2,0
2020-04-04,Lincoln,Kentucky,21137,1,0
2020-04-04,Logan,Kentucky,21141,2,0
2020-04-04,Lyon,Kentucky,21143,4,0
2020-04-04,Madison,Kentucky,21151,12,0
2020-04-04,Marion,Kentucky,21155,3,0
2020-04-04,Marshall,Kentucky,21157,1,0
2020-04-04,Martin,Kentucky,21159,1,0
2020-04-04,Mason,Kentucky,21161,1,0
2020-04-04,McCracken,Kentucky,21145,8,0
2020-04-04,McCreary,Kentucky,21147,1,0
2020-04-04,Meade,Kentucky,21163,2,0
2020-04-04,Menifee,Kentucky,21165,4,0
2020-04-04,Mercer,Kentucky,21167,3,0
2020-04-04,Montgomery,Kentucky,21173,6,0
2020-04-04,Muhlenberg,Kentucky,21177,8,0
2020-04-04,Nelson,Kentucky,21179,4,0
2020-04-04,Nicholas,Kentucky,21181,1,0
2020-04-04,Ohio,Kentucky,21183,1,0
2020-04-04,Oldham,Kentucky,21185,4,0
2020-04-04,Pendleton,Kentucky,21191,1,0
2020-04-04,Perry,Kentucky,21193,2,0
2020-04-04,Powell,Kentucky,21197,1,0
2020-04-04,Pulaski,Kentucky,21199,11,1
2020-04-04,Rockcastle,Kentucky,21203,1,0
2020-04-04,Russell,Kentucky,21207,1,0
2020-04-04,Scott,Kentucky,21209,8,0
2020-04-04,Shelby,Kentucky,21211,7,0
2020-04-04,Simpson,Kentucky,21213,5,1
2020-04-04,Spencer,Kentucky,21215,4,0
2020-04-04,Taylor,Kentucky,21217,2,0
2020-04-04,Union,Kentucky,21225,2,0
2020-04-04,Unknown,Kentucky,,77,3
2020-04-04,Warren,Kentucky,21227,19,0
2020-04-04,Washington,Kentucky,21229,3,0
2020-04-04,Wayne,Kentucky,21231,4,0
2020-04-04,Webster,Kentucky,21233,3,0
2020-04-04,Woodford,Kentucky,21239,8,0
2020-04-04,Acadia,Louisiana,22001,65,2
2020-04-04,Allen,Louisiana,22003,39,3
2020-04-04,Ascension,Louisiana,22005,284,7
2020-04-04,Assumption,Louisiana,22007,56,0
2020-04-04,Avoyelles,Louisiana,22009,36,1
2020-04-04,Beauregard,Louisiana,22011,15,0
2020-04-04,Bienville,Louisiana,22013,10,1
2020-04-04,Bossier,Louisiana,22015,126,2
2020-04-04,Caddo,Louisiana,22017,598,10
2020-04-04,Calcasieu,Louisiana,22019,135,3
2020-04-04,Caldwell,Louisiana,22021,3,0
2020-04-04,Catahoula,Louisiana,22025,9,1
2020-04-04,Claiborne,Louisiana,22027,20,2
2020-04-04,Concordia,Louisiana,22029,5,1
2020-04-04,De Soto,Louisiana,22031,71,3
2020-04-04,East Baton Rouge,Louisiana,22033,621,14
2020-04-04,East Carroll,Louisiana,22035,1,0
2020-04-04,East Feliciana,Louisiana,22037,22,0
2020-04-04,Evangeline,Louisiana,22039,19,0
2020-04-04,Franklin,Louisiana,22041,19,0
2020-04-04,Grant,Louisiana,22043,9,0
2020-04-04,Iberia,Louisiana,22045,68,3
2020-04-04,Iberville,Louisiana,22047,119,5
2020-04-04,Jackson,Louisiana,22049,1,0
2020-04-04,Jefferson,Louisiana,22051,3008,95
2020-04-04,Jefferson Davis,Louisiana,22053,9,0
2020-04-04,Lafayette,Louisiana,22055,229,4
2020-04-04,Lafourche,Louisiana,22057,217,3
2020-04-04,Lincoln,Louisiana,22061,17,0
2020-04-04,Livingston,Louisiana,22063,64,1
2020-04-04,Madison,Louisiana,22065,1,0
2020-04-04,Morehouse,Louisiana,22067,9,0
2020-04-04,Natchitoches,Louisiana,22069,15,0
2020-04-04,Orleans,Louisiana,22071,3966,153
2020-04-04,Ouachita,Louisiana,22073,176,1
2020-04-04,Plaquemines,Louisiana,22075,86,4
2020-04-04,Pointe Coupee,Louisiana,22077,16,0
2020-04-04,Rapides,Louisiana,22079,97,4
2020-04-04,Red River,Louisiana,22081,2,0
2020-04-04,Richland,Louisiana,22083,9,0
2020-04-04,Sabine,Louisiana,22085,4,0
2020-04-04,St. Bernard,Louisiana,22087,239,8
2020-04-04,St. Charles,Louisiana,22089,252,12
2020-04-04,St. Helena,Louisiana,22091,4,0
2020-04-04,St. James,Louisiana,22093,150,6
2020-04-04,St. John the Baptist,Louisiana,22095,338,23
2020-04-04,St. Landry,Louisiana,22097,45,2
2020-04-04,St. Martin,Louisiana,22099,64,5
2020-04-04,St. Mary,Louisiana,22101,65,0
2020-04-04,St. Tammany,Louisiana,22103,532,14
2020-04-04,Tangipahoa,Louisiana,22105,131,2
2020-04-04,Terrebonne,Louisiana,22109,143,8
2020-04-04,Union,Louisiana,22111,19,0
2020-04-04,Unknown,Louisiana,,31,0
2020-04-04,Vermilion,Louisiana,22113,15,1
2020-04-04,Vernon,Louisiana,22115,11,0
2020-04-04,Washington,Louisiana,22117,75,2
2020-04-04,Webster,Louisiana,22119,42,2
2020-04-04,West Baton Rouge,Louisiana,22121,40,4
2020-04-04,West Feliciana,Louisiana,22125,18,0
2020-04-04,Winn,Louisiana,22127,2,0
2020-04-04,Androscoggin,Maine,23001,20,0
2020-04-04,Aroostook,Maine,23003,1,0
2020-04-04,Cumberland,Maine,23005,231,7
2020-04-04,Franklin,Maine,23007,4,0
2020-04-04,Hancock,Maine,23009,2,0
2020-04-04,Kennebec,Maine,23011,21,1
2020-04-04,Knox,Maine,23013,9,0
2020-04-04,Lincoln,Maine,23015,8,0
2020-04-04,Oxford,Maine,23017,11,0
2020-04-04,Penobscot,Maine,23019,22,0
2020-04-04,Sagadahoc,Maine,23023,13,0
2020-04-04,Somerset,Maine,23025,3,0
2020-04-04,Unknown,Maine,,12,0
2020-04-04,Waldo,Maine,23027,3,0
2020-04-04,Washington,Maine,23029,1,0
2020-04-04,York,Maine,23031,95,2
2020-04-04,Allegany,Maryland,24001,3,0
2020-04-04,Anne Arundel,Maryland,24003,289,6
2020-04-04,Baltimore,Maryland,24005,491,4
2020-04-04,Baltimore city,Maryland,24510,343,6
2020-04-04,Calvert,Maryland,24009,33,1
2020-04-04,Caroline,Maryland,24011,4,0
2020-04-04,Carroll,Maryland,24013,134,6
2020-04-04,Cecil,Maryland,24015,33,1
2020-04-04,Charles,Maryland,24017,95,1
2020-04-04,Dorchester,Maryland,24019,1,0
2020-04-04,Frederick,Maryland,24021,73,2
2020-04-04,Garrett,Maryland,24023,3,0
2020-04-04,Harford,Maryland,24025,44,0
2020-04-04,Howard,Maryland,24027,180,3
2020-04-04,Kent,Maryland,24029,5,0
2020-04-04,Montgomery,Maryland,24031,640,9
2020-04-04,Prince George's,Maryland,24033,653,13
2020-04-04,Queen Anne's,Maryland,24035,13,0
2020-04-04,Somerset,Maryland,24039,4,0
2020-04-04,St. Mary's,Maryland,24037,34,0
2020-04-04,Talbot,Maryland,24041,6,1
2020-04-04,Washington,Maryland,24043,29,0
2020-04-04,Wicomico,Maryland,24045,8,1
2020-04-04,Worcester,Maryland,24047,7,0
2020-04-04,Barnstable,Massachusetts,25001,330,6
2020-04-04,Berkshire,Massachusetts,25003,253,10
2020-04-04,Bristol,Massachusetts,25005,601,5
2020-04-04,Dukes,Massachusetts,25007,7,0
2020-04-04,Essex,Massachusetts,25009,1400,25
2020-04-04,Franklin,Massachusetts,25011,95,12
2020-04-04,Hampden,Massachusetts,25013,733,35
2020-04-04,Hampshire,Massachusetts,25015,125,2
2020-04-04,Middlesex,Massachusetts,25017,2468,39
2020-04-04,Nantucket,Massachusetts,25019,9,0
2020-04-04,Norfolk,Massachusetts,25021,1199,25
2020-04-04,Plymouth,Massachusetts,25023,898,8
2020-04-04,Suffolk,Massachusetts,25025,2429,27
2020-04-04,Unknown,Massachusetts,,274,5
2020-04-04,Worcester,Massachusetts,25027,915,17
2020-04-04,Allegan,Michigan,26005,10,0
2020-04-04,Antrim,Michigan,26009,4,0
2020-04-04,Arenac,Michigan,26011,3,0
2020-04-04,Barry,Michigan,26015,5,0
2020-04-04,Bay,Michigan,26017,24,0
2020-04-04,Berrien,Michigan,26021,56,1
2020-04-04,Branch,Michigan,26023,10,1
2020-04-04,Calhoun,Michigan,26025,34,1
2020-04-04,Cass,Michigan,26027,6,1
2020-04-04,Charlevoix,Michigan,26029,7,0
2020-04-04,Cheboygan,Michigan,26031,7,1
2020-04-04,Chippewa,Michigan,26033,1,0
2020-04-04,Clare,Michigan,26035,2,0
2020-04-04,Clinton,Michigan,26037,54,1
2020-04-04,Crawford,Michigan,26039,1,0
2020-04-04,Delta,Michigan,26041,5,0
2020-04-04,Dickinson,Michigan,26043,1,1
2020-04-04,Eaton,Michigan,26045,53,2
2020-04-04,Emmet,Michigan,26047,7,2
2020-04-04,Genesee,Michigan,26049,464,15
2020-04-04,Gladwin,Michigan,26051,3,0
2020-04-04,Gogebic,Michigan,26053,3,1
2020-04-04,Grand Traverse,Michigan,26055,12,3
2020-04-04,Gratiot,Michigan,26057,5,0
2020-04-04,Hillsdale,Michigan,26059,37,3
2020-04-04,Houghton,Michigan,26061,2,0
2020-04-04,Huron,Michigan,26063,4,0
2020-04-04,Ingham,Michigan,26065,168,1
2020-04-04,Ionia,Michigan,26067,6,0
2020-04-04,Iosco,Michigan,26069,2,1
2020-04-04,Isabella,Michigan,26073,10,2
2020-04-04,Jackson,Michigan,26075,81,3
2020-04-04,Kalamazoo,Michigan,26077,45,3
2020-04-04,Kalkaska,Michigan,26079,8,1
2020-04-04,Kent,Michigan,26081,153,3
2020-04-04,Lapeer,Michigan,26087,27,0
2020-04-04,Leelanau,Michigan,26089,1,0
2020-04-04,Lenawee,Michigan,26091,27,0
2020-04-04,Livingston,Michigan,26093,129,2
2020-04-04,Luce,Michigan,26095,1,0
2020-04-04,Mackinac,Michigan,26097,2,0
2020-04-04,Macomb,Michigan,26099,1838,78
2020-04-04,Manistee,Michigan,26101,4,0
2020-04-04,Marquette,Michigan,26103,11,1
2020-04-04,Mecosta,Michigan,26107,4,1
2020-04-04,Midland,Michigan,26111,17,0
2020-04-04,Missaukee,Michigan,26113,1,1
2020-04-04,Monroe,Michigan,26115,101,0
2020-04-04,Montcalm,Michigan,26117,13,0
2020-04-04,Muskegon,Michigan,26121,31,2
2020-04-04,Newaygo,Michigan,26123,2,0
2020-04-04,Oakland,Michigan,26125,2785,142
2020-04-04,Oceana,Michigan,26127,3,0
2020-04-04,Ogemaw,Michigan,26129,2,0
2020-04-04,Osceola,Michigan,26133,4,0
2020-04-04,Oscoda,Michigan,26135,2,0
2020-04-04,Otsego,Michigan,26137,22,1
2020-04-04,Ottawa,Michigan,26139,39,0
2020-04-04,Roscommon,Michigan,26143,2,0
2020-04-04,Saginaw,Michigan,26145,103,0
2020-04-04,Sanilac,Michigan,26151,13,1
2020-04-04,Shiawassee,Michigan,26155,22,0
2020-04-04,St. Clair,Michigan,26147,85,2
2020-04-04,St. Joseph,Michigan,26149,9,0
2020-04-04,Tuscola,Michigan,26157,20,2
2020-04-04,Unknown,Michigan,,333,1
2020-04-04,Van Buren,Michigan,26159,12,1
2020-04-04,Washtenaw,Michigan,26161,501,8
2020-04-04,Wayne,Michigan,26163,6762,252
2020-04-04,Wexford,Michigan,26165,4,0
2020-04-04,Anoka,Minnesota,27003,36,0
2020-04-04,Beltrami,Minnesota,27007,5,0
2020-04-04,Benton,Minnesota,27009,1,0
2020-04-04,Big Stone,Minnesota,27011,1,0
2020-04-04,Blue Earth,Minnesota,27013,14,0
2020-04-04,Brown,Minnesota,27015,3,0
2020-04-04,Carlton,Minnesota,27017,8,0
2020-04-04,Carver,Minnesota,27019,10,0
2020-04-04,Cass,Minnesota,27021,1,0
2020-04-04,Chisago,Minnesota,27025,4,1
2020-04-04,Clay,Minnesota,27027,13,0
2020-04-04,Clearwater,Minnesota,27029,2,0
2020-04-04,Cottonwood,Minnesota,27033,5,0
2020-04-04,Crow Wing,Minnesota,27035,5,0
2020-04-04,Dakota,Minnesota,27037,56,1
2020-04-04,Dodge,Minnesota,27039,10,0
2020-04-04,Douglas,Minnesota,27041,1,0
2020-04-04,Faribault,Minnesota,27043,3,0
2020-04-04,Fillmore,Minnesota,27045,9,0
2020-04-04,Freeborn,Minnesota,27047,10,0
2020-04-04,Goodhue,Minnesota,27049,8,0
2020-04-04,Hennepin,Minnesota,27053,252,9
2020-04-04,Isanti,Minnesota,27059,3,0
2020-04-04,Itasca,Minnesota,27061,2,0
2020-04-04,Jackson,Minnesota,27063,1,0
2020-04-04,Kandiyohi,Minnesota,27067,2,0
2020-04-04,Koochiching,Minnesota,27071,1,0
2020-04-04,Lac qui Parle,Minnesota,27073,1,0
2020-04-04,Le Sueur,Minnesota,27079,20,0
2020-04-04,Lincoln,Minnesota,27081,1,0
2020-04-04,Lyon,Minnesota,27083,3,0
2020-04-04,Mahnomen,Minnesota,27087,1,0
2020-04-04,Martin,Minnesota,27091,32,4
2020-04-04,McLeod,Minnesota,27085,1,0
2020-04-04,Meeker,Minnesota,27093,1,0
2020-04-04,Mower,Minnesota,27099,17,0
2020-04-04,Nicollet,Minnesota,27103,4,0
2020-04-04,Olmsted,Minnesota,27109,88,2
2020-04-04,Otter Tail,Minnesota,27111,1,0
2020-04-04,Polk,Minnesota,27119,1,0
2020-04-04,Ramsey,Minnesota,27123,79,2
2020-04-04,Renville,Minnesota,27129,2,0
2020-04-04,Rice,Minnesota,27131,4,0
2020-04-04,Scott,Minnesota,27139,12,1
2020-04-04,Sherburne,Minnesota,27141,9,0
2020-04-04,Sibley,Minnesota,27143,1,0
2020-04-04,St. Louis,Minnesota,27137,13,0
2020-04-04,Stearns,Minnesota,27145,6,0
2020-04-04,Steele,Minnesota,27147,8,0
2020-04-04,Traverse,Minnesota,27155,2,0
2020-04-04,Unknown,Minnesota,,2,3
2020-04-04,Wabasha,Minnesota,27157,6,0
2020-04-04,Waseca,Minnesota,27161,3,0
2020-04-04,Washington,Minnesota,27163,54,0
2020-04-04,Watonwan,Minnesota,27165,3,0
2020-04-04,Wilkin,Minnesota,27167,2,0
2020-04-04,Winona,Minnesota,27169,13,1
2020-04-04,Wright,Minnesota,27171,8,0
2020-04-04,Yellow Medicine,Minnesota,27173,1,0
2020-04-04,Adams,Mississippi,28001,16,0
2020-04-04,Alcorn,Mississippi,28003,6,0
2020-04-04,Amite,Mississippi,28005,6,1
2020-04-04,Attala,Mississippi,28007,14,0
2020-04-04,Benton,Mississippi,28009,5,0
2020-04-04,Bolivar,Mississippi,28011,34,1
2020-04-04,Calhoun,Mississippi,28013,4,0
2020-04-04,Carroll,Mississippi,28015,5,0
2020-04-04,Chickasaw,Mississippi,28017,15,2
2020-04-04,Choctaw,Mississippi,28019,8,0
2020-04-04,Claiborne,Mississippi,28021,1,0
2020-04-04,Clarke,Mississippi,28023,5,0
2020-04-04,Clay,Mississippi,28025,7,0
2020-04-04,Coahoma,Mississippi,28027,27,1
2020-04-04,Copiah,Mississippi,28029,12,0
2020-04-04,Covington,Mississippi,28031,4,0
2020-04-04,DeSoto,Mississippi,28033,118,1
2020-04-04,Forrest,Mississippi,28035,34,0
2020-04-04,Franklin,Mississippi,28037,4,0
2020-04-04,George,Mississippi,28039,4,0
2020-04-04,Grenada,Mississippi,28043,4,0
2020-04-04,Hancock,Mississippi,28045,30,1
2020-04-04,Harrison,Mississippi,28047,70,3
2020-04-04,Hinds,Mississippi,28049,140,0
2020-04-04,Holmes,Mississippi,28051,17,1
2020-04-04,Humphreys,Mississippi,28053,4,1
2020-04-04,Itawamba,Mississippi,28057,3,0
2020-04-04,Jackson,Mississippi,28059,79,1
2020-04-04,Jasper,Mississippi,28061,3,0
2020-04-04,Jefferson,Mississippi,28063,2,0
